id,node1_id,node2_id,rating,confidence,mode,user_id,extra_fields
5263,4857,6638,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14781}"
5319,9845,14343,0.5,0.5,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 19967}"
5375,2423,14187,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 12786}"
5431,440,5787,0.5,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 106686}"
4872,3180,12876,0.0,0.5,rapid_feedback,8,"{""comment"": ""test"", ""is_dev_build"": true, ""time_for_judgment"": 8478}"
4928,2982,13895,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 24494}"
4984,2623,14311,0.0,1.0,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10763}"
5040,4770,14640,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 31523}"
5096,3449,13520,0.5,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 101244}"
5152,468,13407,1.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 20313}"
5208,3171,6790,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 185929}"
5264,551,6440,0.5,0.5,rapid_feedback,10,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 242804}"
5320,3324,7132,0.0,0.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 44962}"
5376,3105,8705,0.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 35854}"
5432,1800,4354,0.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 122745}"
4873,1525,3460,0.5,1.0,rapid_feedback,8,"{""comment"": ""test"", ""is_dev_build"": true, ""time_for_judgment"": 8747}"
4929,2919,12179,1.0,0.5,rapid_feedback,10,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 671395}"
4985,233,12901,0.0,0.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 104790}"
5041,1118,8990,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8286}"
5097,346,7872,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 19905}"
5153,612,5555,0.0,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 117011}"
5209,3247,6490,0.0,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 161007}"
5321,4693,14457,1.0,1.0,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 73891}"
5377,11727,14503,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 87676}"
5433,3064,6408,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 71538}"
4874,1293,8327,0.0,1.0,rapid_feedback,8,"{""comment"": ""test"", ""is_dev_build"": true, ""time_for_judgment"": 8684}"
4930,2929,10784,0.0,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10989}"
4986,138,11403,0.5,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 104923}"
5042,3108,7719,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 13652}"
5098,2899,13744,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 11692}"
5154,20,13977,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 11932}"
5210,3239,6942,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 60979}"
5322,623,8961,0.0,0.5,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 64889}"
5378,575,7940,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 51416}"
5434,3308,10482,0.0,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 24204}"
4875,3425,5803,0.5,0.5,rapid_feedback,17,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 153972}"
4931,2954,13154,0.0,1.0,rapid_feedback,16,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 64741}"
4987,3225,7832,0.5,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 30504}"
5043,8330,14619,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 35520}"
5099,3518,8033,0.5,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 96843}"
5155,586,6445,1.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 33220}"
5211,3300,13613,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14921}"
5267,4687,14601,0.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 86195}"
5323,393,14090,1.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 17441}"
5379,4857,14097,0.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 11941}"
5435,2003,11717,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 12872}"
4876,836,1989,0.5,0.5,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 139086}"
4932,136,12989,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 18379}"
4988,3167,11439,0.0,0.0,rapid_feedback,16,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 86570}"
5044,9913,14320,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 6409}"
5100,3458,7877,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 97423}"
5156,148,12798,0.5,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 22684}"
5212,2554,10980,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 7851}"
5268,4732,14649,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 19308}"
5324,4519,5029,0.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 29975}"
5380,1340,9118,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 33050}"
5436,1638,2294,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14300}"
4877,151,13348,1.0,0.5,rapid_feedback,7,"{""comment"": """", ""is_dev_build"": true, ""time_for_judgment"": 9184}"
4933,1308,9376,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8330}"
4989,1227,2709,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 57677}"
5045,2088,4625,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 19956}"
5101,3399,13316,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14630}"
5157,3474,6715,0.5,0.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 73900}"
5213,2691,9608,1.0,1.0,rapid_feedback,10,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 179158}"
5269,5,5151,1.0,0.5,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 17849}"
5325,3761,13611,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 91428}"
5381,864,6523,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 6783}"
5437,10328,14203,0.0,0.5,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 56729}"
4878,757,10139,0.0,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 17680}"
4934,530,12491,0.5,0.5,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 185361}"
4990,1901,4488,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 61843}"
5046,1270,3707,0.5,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 125309}"
5102,4693,4899,0.5,0.5,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 178570}"
5158,3165,6414,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 78638}"
5214,1317,8986,1.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 17744}"
5270,2480,11151,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10567}"
5326,816,3925,0.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 26512}"
5382,4857,10854,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 5695}"
4879,3473,12605,0.0,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 9801}"
4935,1139,2113,1.0,0.5,rapid_feedback,16,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 48908}"
4991,1735,11616,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14840}"
5047,2200,9147,0.5,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 138436}"
5103,3242,12364,1.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 48337}"
5159,3956,10556,0.0,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 16811}"
5215,1872,11981,0.0,1.0,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 9513}"
5271,4181,14182,1.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 32794}"
5327,8549,14379,0.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 54946}"
5383,2091,11350,0.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 38989}"
5439,1455,5034,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 81268}"
4880,1808,13530,0.0,1.0,rapid_feedback,11,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 116263}"
4992,3293,14125,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 9909}"
5048,2952,7801,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 38621}"
5104,1199,3767,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 41133}"
5160,2803,14260,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 7971}"
5216,2035,3954,0.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 20962}"
5272,1812,4405,0.5,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 21627}"
5328,1084,4033,1.0,0.5,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 240881}"
5384,2837,12314,1.0,1.0,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 12229}"
5440,2473,11216,0.0,0.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 148085}"
4881,5072,12073,0.5,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 30589}"
4937,103,12434,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 11110}"
5049,425,12269,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14510}"
5105,16,5305,0.0,1.0,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 9857}"
5161,2315,4343,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 13636}"
5217,3207,10115,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10484}"
5273,2431,3615,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 29825}"
5329,519,8010,1.0,1.0,rapid_feedback,28,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 49387}"
5385,2688,3901,0.0,1.0,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 39173}"
5441,698,2163,0.0,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 53557}"
4882,3718,4942,0.5,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 63611}"
4938,3701,8070,0.0,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 11373}"
4994,2900,13650,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10307}"
5050,1085,2379,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 95761}"
5162,3474,13589,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 492542}"
5274,1321,9049,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 12077}"
5330,528,6655,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 13183}"
5386,10035,14274,0.5,0.5,rapid_feedback,10,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 113918}"
5442,2472,11231,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 26950}"
4883,228,8915,0.5,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 54522}"
4939,3499,7304,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14141}"
4995,2709,13563,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8438}"
5051,2349,11197,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8480}"
5107,3499,8319,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 11029}"
5163,4675,12461,0.5,0.5,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 29562}"
5219,3178,13034,0.5,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 13737}"
5275,2494,9089,0.5,0.5,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 36074}"
5331,2081,4303,0.5,1.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 80604}"
5387,1852,4303,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 76592}"
5443,3903,14302,0.5,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 24787}"
4884,3563,11131,0.0,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 9073}"
4940,1951,9563,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 111655}"
4996,3539,7238,0.0,1.0,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 22681}"
5052,225,12740,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 131390}"
5108,3167,5820,0.5,0.5,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 21956}"
5164,1649,6401,0.0,1.0,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 58655}"
5220,1269,3707,0.5,0.0,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 17683}"
5276,2939,7877,0.5,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 26974}"
5332,3354,8046,0.0,1.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 123870}"
5388,610,6469,0.0,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 296170}"
5444,1474,1900,0.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 129904}"
4885,3119,5708,0.0,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 14208}"
4941,2952,7451,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 28962}"
4997,2952,13879,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10902}"
5109,2899,13942,0.5,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 15688}"
5165,3087,10657,0.0,1.0,rapid_feedback,26,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 61266}"
5221,3478,8011,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8782}"
5277,1332,8990,0.5,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8928}"
5333,1928,11662,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 27950}"
5389,1810,10414,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 145698}"
5445,3090,14014,0.0,0.5,rapid_feedback,14,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8348}"
4886,3966,5987,0.0,,rapid_feedback,3,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 8998}"
4942,572,6589,0.5,1.0,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 15120}"
4998,2416,3905,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 20697}"
5110,1367,11162,0.0,0.5,rapid_feedback,27,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 132320}"
5166,10948,14321,0.0,1.0,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 15263}"
5222,3226,12275,0.5,0.0,rapid_feedback,13,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 87348}"
5278,3239,12285,1.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 10856}"
5334,3499,13905,0.0,0.5,rapid_feedback,23,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 91709}"
5390,647,8512,0.5,0.0,rapid_feedback,12,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 181122}"
5446,2501,3759,0.0,,rapid_feedback,25,"{""comment"": """", ""is_dev_build"": false, ""time_for_judgment"": 13392}"
1,13,5092,1.0,1.0,,2,{}
2,9,5092,1.0,1.0,,2,{}
3,9,5092,1.0,1.0,,2,{}
4,6,5093,1.0,1.0,,2,{}
5,5,5093,1.0,1.0,,2,{}
6,58,5093,1.0,1.0,,2,{}
7,5,5093,1.0,1.0,,2,{}
8,9,5094,1.0,1.0,,2,{}
9,13,5094,1.0,1.0,,2,{}
10,13,5094,1.0,1.0,,2,{}
11,15,5095,1.0,1.0,,2,{}
12,16,5095,1.0,1.0,,2,{}
13,32,5095,1.0,1.0,,2,{}
14,23,5097,1.0,1.0,,2,{}
15,23,5097,1.0,1.0,,2,{}
16,22,5098,1.0,1.0,,2,{}
17,21,5098,1.0,1.0,,2,{}
18,22,5099,1.0,1.0,,2,{}
19,22,5099,1.0,1.0,,2,{}
20,19,5100,1.0,1.0,,2,{}
22,49,5101,1.0,1.0,,2,{}
24,20,5102,1.0,1.0,,2,{}
25,26,5104,1.0,1.0,,2,{}
26,60,5105,1.0,1.0,,2,{}
27,60,5105,1.0,1.0,,2,{}
28,64,5106,1.0,1.0,,2,{}
29,64,5106,1.0,1.0,,2,{}
31,97,5107,1.0,1.0,,2,{}
32,98,5108,1.0,1.0,,2,{}
33,52,5110,1.0,1.0,,2,{}
34,46,5110,1.0,1.0,,2,{}
35,52,5111,1.0,1.0,,2,{}
36,54,5112,1.0,1.0,,2,{}
37,55,5113,1.0,1.0,,2,{}
38,45,5114,1.0,1.0,,2,{}
39,45,5114,1.0,1.0,,2,{}
40,45,5115,1.0,1.0,,2,{}
41,45,5115,1.0,1.0,,2,{}
42,90,5116,1.0,1.0,,2,{}
43,96,5118,1.0,1.0,,2,{}
44,96,5118,1.0,1.0,,2,{}
45,67,5119,1.0,1.0,,2,{}
46,66,5119,1.0,1.0,,2,{}
47,100,5120,1.0,1.0,,2,{}
48,100,5120,1.0,1.0,,2,{}
49,66,5121,1.0,1.0,,2,{}
50,66,5121,1.0,1.0,,2,{}
51,66,5121,1.0,1.0,,2,{}
52,100,5122,1.0,1.0,,2,{}
53,98,5122,1.0,1.0,,2,{}
54,100,5123,1.0,1.0,,2,{}
55,100,5123,1.0,1.0,,2,{}
56,102,5123,1.0,1.0,,2,{}
57,102,5123,1.0,1.0,,2,{}
58,100,5124,1.0,1.0,,2,{}
59,100,5125,1.0,1.0,,2,{}
60,113,5126,1.0,1.0,,2,{}
61,85,5126,1.0,1.0,,2,{}
62,85,5126,1.0,1.0,,2,{}
63,85,5127,1.0,1.0,,2,{}
64,85,5127,1.0,1.0,,2,{}
65,85,5128,1.0,1.0,,2,{}
66,96,5130,1.0,1.0,,2,{}
67,102,5131,1.0,1.0,,2,{}
68,102,5131,1.0,1.0,,2,{}
70,102,5132,1.0,1.0,,2,{}
71,143,5133,1.0,1.0,,2,{}
72,143,5133,1.0,1.0,,2,{}
73,102,5133,1.0,1.0,,2,{}
74,30,5135,1.0,1.0,,2,{}
75,71,5135,1.0,1.0,,2,{}
76,71,5135,1.0,1.0,,2,{}
77,72,5136,1.0,1.0,,2,{}
78,107,5136,1.0,1.0,,2,{}
79,109,5137,1.0,1.0,,2,{}
80,85,5138,1.0,1.0,,2,{}
81,85,5139,1.0,1.0,,2,{}
82,118,5139,1.0,1.0,,2,{}
83,76,5140,1.0,1.0,,2,{}
84,119,5140,1.0,1.0,,2,{}
85,118,5140,1.0,1.0,,2,{}
86,118,5141,1.0,1.0,,2,{}
87,118,5141,1.0,1.0,,2,{}
88,74,5142,1.0,1.0,,2,{}
89,115,5142,1.0,1.0,,2,{}
90,115,5142,1.0,1.0,,2,{}
91,96,5143,1.0,1.0,,2,{}
92,35,5145,1.0,1.0,,2,{}
93,35,5145,1.0,1.0,,2,{}
95,79,5145,1.0,1.0,,2,{}
96,39,5146,1.0,1.0,,2,{}
97,122,5146,1.0,1.0,,2,{}
98,41,5147,1.0,1.0,,2,{}
99,81,5148,1.0,1.0,,2,{}
100,124,5148,1.0,1.0,,2,{}
101,13,5151,1.0,1.0,,2,{}
102,9,5151,1.0,1.0,,2,{}
103,9,5151,1.0,1.0,,2,{}
104,6,5152,1.0,1.0,,2,{}
105,5,5152,1.0,1.0,,2,{}
106,5,5152,1.0,1.0,,2,{}
107,9,5153,1.0,1.0,,2,{}
108,13,5153,1.0,1.0,,2,{}
109,13,5153,1.0,1.0,,2,{}
110,15,5154,1.0,1.0,,2,{}
111,16,5154,1.0,1.0,,2,{}
112,32,5154,1.0,1.0,,2,{}
113,26,5155,1.0,1.0,,2,{}
114,23,5157,1.0,1.0,,2,{}
115,23,5157,1.0,1.0,,2,{}
116,22,5158,1.0,1.0,,2,{}
117,21,5158,1.0,1.0,,2,{}
118,22,5159,1.0,1.0,,2,{}
119,22,5159,1.0,1.0,,2,{}
120,19,5160,1.0,1.0,,2,{}
121,19,5160,1.0,1.0,,2,{}
122,20,5161,1.0,1.0,,2,{}
123,20,5161,1.0,1.0,,2,{}
125,35,5164,1.0,1.0,,2,{}
126,36,5164,1.0,1.0,,2,{}
127,35,5165,1.0,1.0,,2,{}
128,39,5165,1.0,1.0,,2,{}
129,41,5166,1.0,1.0,,2,{}
130,58,5169,1.0,1.0,,2,{}
131,60,5170,1.0,1.0,,2,{}
132,60,5170,1.0,1.0,,2,{}
133,64,5171,1.0,1.0,,2,{}
134,64,5171,1.0,1.0,,2,{}
135,49,5173,1.0,1.0,,2,{}
136,52,5174,1.0,1.0,,2,{}
137,46,5174,1.0,1.0,,2,{}
138,52,5175,1.0,1.0,,2,{}
139,54,5176,1.0,1.0,,2,{}
140,55,5177,1.0,1.0,,2,{}
143,45,5179,1.0,1.0,,2,{}
144,45,5179,1.0,1.0,,2,{}
145,67,5180,1.0,1.0,,2,{}
146,66,5180,1.0,1.0,,2,{}
147,66,5181,1.0,1.0,,2,{}
148,66,5181,1.0,1.0,,2,{}
149,66,5181,1.0,1.0,,2,{}
150,71,5183,1.0,1.0,,2,{}
151,71,5183,1.0,1.0,,2,{}
152,72,5183,1.0,1.0,,2,{}
154,74,5185,1.0,1.0,,2,{}
155,79,5186,1.0,1.0,,2,{}
156,81,5187,1.0,1.0,,2,{}
157,93,5190,1.0,1.0,,2,{}
158,97,5190,1.0,1.0,,2,{}
159,98,5191,1.0,1.0,,2,{}
160,90,5193,1.0,1.0,,2,{}
161,67,5194,1.0,1.0,,2,{}
162,66,5194,1.0,1.0,,2,{}
164,100,5195,1.0,1.0,,2,{}
165,66,5196,1.0,1.0,,2,{}
166,66,5196,1.0,1.0,,2,{}
167,66,5196,1.0,1.0,,2,{}
168,100,5197,1.0,1.0,,2,{}
169,98,5197,1.0,1.0,,2,{}
170,100,5198,1.0,1.0,,2,{}
171,100,5198,1.0,1.0,,2,{}
173,102,5198,1.0,1.0,,2,{}
174,100,5199,1.0,1.0,,2,{}
175,100,5200,1.0,1.0,,2,{}
176,113,5201,1.0,1.0,,2,{}
177,85,5201,1.0,1.0,,2,{}
178,85,5201,1.0,1.0,,2,{}
179,85,5202,1.0,1.0,,2,{}
180,85,5202,1.0,1.0,,2,{}
181,96,5203,1.0,1.0,,2,{}
182,96,5203,1.0,1.0,,2,{}
183,96,5203,1.0,1.0,,2,{}
184,85,5204,1.0,1.0,,2,{}
185,102,5206,1.0,1.0,,2,{}
186,102,5206,1.0,1.0,,2,{}
187,102,5207,1.0,1.0,,2,{}
188,102,5207,1.0,1.0,,2,{}
